#Parameters = {L_parche_inf=15.28; L_parche_sup=14.98; Long_linea=17.19; W_linea=1.5; W_parche_inf=21.62; W_parche_sup=21.62; alpha=-21.96324717241; distancia_entre_parches=44.68085106383; h_0=4.335; h_cobre=0.035; h_sus=1.58; lambda_0=63.829787234042}
#"Frequency / GHz"	"S1,1 [Magnitude / dB]"
#-----------------------------------------
3.6019999980927	-3.7598341644043
3.6050000190735	-3.8394181487391
3.6080000400543	-3.9264309254130
3.6110000610352	-4.0213095899619
3.6140000820160	-4.1244806246789
3.6170001029968	-4.2363641207216
3.6199998855591	-4.3573685315440
3.6229999065399	-4.4878912002994
3.6259999275208	-4.6283259357151
3.6289999485016	-4.7790531676648
3.6319999694824	-4.9404475174213
3.6349999904633	-5.1128787165358
3.6380000114441	-5.2967042940661
3.6410000324249	-5.4922775443394
3.6440000534058	-5.6999380303701
3.6470000743866	-5.9200220118343
